_id,hotness,activityHotness,primaryCategory,words,similarArticles,coins,description,publishedAt,title,url,source,thumbnail,sourceDomain,originalImageUrl
5f5fe36fc24f7f001743021f,74081.13586003703,1.6357674444271817,Government,549,"[{'_id': '5f5f87a28aad840017aec4f9', 'title': 'Defi Protocol Bzx Loses $8.1 Million in Third Hack This Year', 'publishedAt': '2020-09-14T14:33:29.000Z', 'sourceDomain': 'news.bitcoin.com', 'url': 'https://cryptocontrol.io/r/api/article/5f5f87a28aad840017aec4f9?ref=5f5ffe6559e3200017b06c42', 'thumbnail': 'https://cloudfront.cryptocontrol.io/thumbnails/5f5f87a28aad840017aec4f9-1600096164498.jpeg'}]","[{'_id': '5e3844a816c3760019f74b72', 'name': 'Defi', 'slug': 'defi', 'tradingSymbol': 'DEFI'}, {'_id': '5a7b930802ac032bc9978177', 'name': 'Storm', 'slug': 'storm', 'tradingSymbol': 'STORM'}, {'_id': '5a1aafdbda3d21115462eead', 'name': 'ERC20', 'slug': 'erc20', 'tradingSymbol': 'ERC20'}, {'_id': '59cb59f9b0836b0a63aebc7c', 'name': 'Ethereum', 'tradingSymbol': 'ETH', 'slug': 'ethereum'}, {'_id': '59d21e9b83a0523906a45dda', 'name': 'ChainLink', 'slug': 'chainlink', 'tradingSymbol': 'LINK'}]","Blockchain protocol bZx suffered a hack early Monday, with hackers making away with almost $8 million in various cryptocurrencies before the vulnerability was patched.
",2020-09-14T21:00:02.000Z,"DeFi protocol bZx suffers $8 million hack, customer funds safe",https://cryptocontrol.io/r/api/article/5f5fe36fc24f7f001743021f?ref=5f5ffe6559e3200017b06c42,"{'_id': '5b4b590dc831fd000f6c4c66', 'name': 'CryptoSlate', 'url': 'https://cryptoslate.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b4b590dc831fd000f6c4c66.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5fe36fc24f7f001743021f-1600119663083.jpg,cryptoslate.com,https://cryptoslate.com/wp-content/uploads/2020/03/bitcoin-hacker.jpg
5f5ff248c24f7f0017438544,74079.87851789422,0.12851789422336624,Government,332,[],"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","One aircraft comes at a cost of roughly 3,750 Bitcoin.
A private aircraft sales company has started allowing customers to purchase any of their multi-million dollar jets using Bitcoin.
According to a Sept. 13 report from news outlet Business Insider, U.S.-based Aviatrade is currently selling an…",2020-09-14T22:30:00.000Z,Whales can now use Bitcoin to purchase private jets,https://cryptocontrol.io/r/api/article/5f5ff248c24f7f0017438544?ref=5f5ffe6559e3200017b06c42,"{'_id': '59d70be3ef8bf95cc2aa2b4f', 'name': 'CoinTelegraph', 'url': 'https://cointelegraph.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/59d70be3ef8bf95cc2aa2b4f.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5ff248c24f7f0017438544-1600123464375.jpg,cointelegraph.com,https://images.cointelegraph.com/images/740_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS9zdG9yYWdlL3VwbG9hZHMvdmlldy8yYzlmNWZjNzczNGRlMjQyMDAxY2E0ZjI4Yjk4Y2ViYS5qcGc=.jpg
5f5f61b46654fc001af39294,74079.71405191546,1.6444685821261447,Government,322,"[{'_id': '5f5f5ffd6654fc001af39233', 'title': 'Tether to move one billion USDTs on TRON to Ethereum', 'publishedAt': '2020-09-14T12:18:46.000Z', 'sourceDomain': 'cryptopolitan.com', 'url': 'https://cryptocontrol.io/r/api/article/5f5f5ffd6654fc001af39233?ref=5f5ffe6559e3200017b06c42', 'thumbnail': 'https://cloudfront.cryptocontrol.io/thumbnails/5f5f5ffd6654fc001af39233-1600086013655.jpg'}]","[{'_id': '59d21e9b83a0523906a45dbe', 'name': 'Tether', 'slug': 'tether', 'tradingSymbol': 'USDT'}, {'_id': '59d21e9b83a0523906a45df4', 'name': 'TRON', 'slug': 'tron', 'tradingSymbol': 'TRX'}, {'_id': '5a1aafdbda3d21115462eead', 'name': 'ERC20', 'slug': 'erc20', 'tradingSymbol': 'ERC20'}, {'_id': '5e3844a816c3760019f74b72', 'name': 'Defi', 'slug': 'defi', 'tradingSymbol': 'DEFI'}, {'_id': '5e3844a916c3760019f74d25', 'name': 'Swap', 'slug': 'swap', 'tradingSymbol': 'XWP'}, {'_id': '59cb59f9b0836b0a63aebc7c', 'name': 'Ethereum', 'tradingSymbol': 'ETH', 'slug': 'ethereum'}]","Following multiple users’ requests, leading stablecoin issuer, Tether has announced that it will move $1 billion worth of USDT from the TRON blockchain to Ethereum.  Tether made this known in an announcement today, stating that the “chain swap,” scheduled to take place tomorrow, September 15, will…",2020-09-14T12:25:03.000Z,Tether to Move $1 Billion Worth of USDT From TRON to Ethereum,https://cryptocontrol.io/r/api/article/5f5f61b46654fc001af39294?ref=5f5ffe6559e3200017b06c42,"{'_id': '5c2cbd2223b00e001013dda7', 'name': 'CoinfoMania', 'url': 'https://coinfomania.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5c2cbd2223b00e001013dda7.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5f61b46654fc001af39294-1600086452959.jpg,coinfomania.com,https://coinfomania.com/wp-content/uploads/Tether.jpg
5f6013b177fd0b0017b101c9,74079.62227549101,0.12070141693843262,Government,447,[],"[{'_id': '59cb59f9b0836b0a63aebc7c', 'name': 'Ethereum', 'tradingSymbol': 'ETH', 'slug': 'ethereum'}, {'_id': '5afcc60ced3b0e000f40d55c', 'name': 'KEY', 'slug': 'key', 'tradingSymbol': 'key'}, {'_id': '5a7b931a02ac032bc997826d', 'name': 'Cloud', 'slug': 'cloud', 'tradingSymbol': 'cld'}]","Ethereum has seen a strong rebound from its recent lows today, with its ongoing upswing coming about in tandem with the immense technical strength seen by Bitcoin. The aggregated cryptocurrency market is trending higher today, which is partially being driven by Bitcoin’s strong weekly candle close…",2020-09-14T21:00:34.000Z,Ethereum Approaches Key Resistance; Break Above Could Spark Move to $650,https://cryptocontrol.io/r/api/article/5f6013b177fd0b0017b101c9?ref=5f5ffe6559e3200017b06c42,"{'_id': '59d71bd7ef8bf95cc2aaf579', 'name': 'NewsBTC', 'url': 'http://www.newsbtc.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/59d71bd7ef8bf95cc2aaf579.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f6013b177fd0b0017b101c9-1600132017278.jpg,newsbtc.com,https://www.newsbtc.com/wp-content/uploads/2020/09/gwen-weustink-DCLnygG4F6Y-unsplash-scaled.jpg
5f5fde75c24f7f001742cc2c,74079.54708270903,0.12851789422336624,Government,288,[],"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","Prior to COVID-19, six leading banks had a market cap above Bitcoin's. How many still do?
Since the outbreak of COVID-19, the world’s 14 largest banks have lost $635.33 billion in market capitalization. This is more than three times the current market capitalization of Bitcoin ( BTC ) and almost…",2020-09-14T20:30:41.000Z,World's largest banks lost 3x Bitcoin's market cap during the pandemic,https://cryptocontrol.io/r/api/article/5f5fde75c24f7f001742cc2c?ref=5f5ffe6559e3200017b06c42,"{'_id': '59d70be3ef8bf95cc2aa2b4f', 'name': 'CoinTelegraph', 'url': 'https://cointelegraph.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/59d70be3ef8bf95cc2aa2b4f.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5fde75c24f7f001742cc2c-1600118389356.jpg,cointelegraph.com,https://images.cointelegraph.com/images/740_aHR0cHM6Ly9zMy5ldS1jZW50cmFsLTEuYW1hem9uYXdzLmNvbS9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjAtMDkvMmVlMTkzN2EtZTJhYy00NjgzLThkMjktZTNlMDc2OTc2ODFmLmpwZw==.jpg
5f5fe467c24f7f0017430b80,74079.53092718481,0.1254642218373581,Government,222,[],"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5cd36d8270d74700100891ad', 'name': 'NEXT', 'slug': 'next', 'tradingSymbol': 'NET'}]","It is expected that Mozaffari's initiative will be presented publicly by the Central Bank of Iran next week.
",2020-09-14T20:25:58.000Z,Iran to Solve Car Imports Problem with Cryptocurrencies,https://cryptocontrol.io/r/api/article/5f5fe467c24f7f0017430b80?ref=5f5ffe6559e3200017b06c42,"{'_id': '5b6b761b3bda0e0010d82323', 'name': 'Insider.pro EN', 'url': 'https://en.insider.pro', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b6b761b3bda0e0010d82323.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5fe467c24f7f0017430b80-1600119912479.jpg,ihodl.com,https://ihodl.com/media/articles/facebook/0/c6/df8f53c60__800x420__q85_0020001051.jpg
5f5fd533c24f7f0017427e7b,74079.26496302395,0.12311117209633866,Government,242,[],"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5c05c3873c4bad0016c2504d', 'name': 'Online', 'slug': 'online', 'tradingSymbol': 'oio'}]","Cryptocurrencies in Nigeria are classified as securities, decided the Nigerian Securities and Exchange Commission (SEC) on Monday. The SEC chose the designation as “securities” for crypto-assets. This means the cryptocurrencies will be regulated by the laws for other securities on the capital…",2020-09-14T18:51:04.000Z,Cryptocurrencies in Nigeria get classified as securities finally,https://cryptocontrol.io/r/api/article/5f5fd533c24f7f0017427e7b?ref=5f5ffe6559e3200017b06c42,"{'_id': '5bda96120c38a7001984d502', 'name': 'Cryptopolitan', 'url': 'https://www.cryptopolitan.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5bda96120c38a7001984d502.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5fd533c24f7f0017427e7b-1600116019176.jpg,cryptopolitan.com,https://cryptopolitanimg.s3.amazonaws.com/wp-content/uploads/2020/09/14170800/Nigeria-1.jpg
5f5f89568aad840017aedc57,74078.66298966666,0.13576744442718158,Government,470,[],"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5a7b931102ac032bc99781f1', 'name': 'DATA', 'slug': 'data', 'tradingSymbol': 'DTA'}, {'_id': '5b0600845d27780010d289f3', 'name': 'RED', 'slug': 'red', 'tradingSymbol': 'RED'}]","The Bitcoin market along with the remaining spot is undergoing a seesaw-like movement. This has resulted in the undervaluation of Bitcoin, however, the digital asset was already set on the recovery path. Bitcoin price declined under $10.5k on 13 September, but like its previous trends, the market…",2020-09-14T15:09:48.000Z,Bitcoin’s Deflection To S2F Model Suggests An Undervalued Coin,https://cryptocontrol.io/r/api/article/5f5f89568aad840017aedc57?ref=5f5ffe6559e3200017b06c42,"{'_id': '5acce099ec0af7be35c79e60', 'name': 'CoinGape', 'url': 'https://coingape.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/5acce099ec0af7be35c79e60.png'}",,coingape.com,
5f5f89928aad840017aedc6a,74078.6109530549,0.15933268452777344,Government,507,[],"[{'_id': '5de5a582d37160001ab4bdff', 'name': 'XRP', 'slug': 'xrp', 'tradingSymbol': 'XRP'}, {'_id': '59d21e9b83a0523906a45dc6', 'name': 'Basic Attention Token', 'slug': 'basic-attention-token', 'tradingSymbol': 'BAT'}, {'_id': '5f2350fda4a36200194a4089', 'name': 'BASIC', 'slug': 'basic', 'tradingSymbol': 'BASIC'}, {'_id': '59cb59f9b0836b0a63aebc7c', 'name': 'Ethereum', 'tradingSymbol': 'ETH', 'slug': 'ethereum'}, {'_id': '59cb5a047ab17a0b2ec00edf', 'name': 'Ripple', 'tradingSymbol': 'xrp', 'slug': 'ripple'}, {'_id': '5b7ca78b0c38a700190ebdff', 'name': 'Own', 'slug': 'own', 'tradingSymbol': 'CHX'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","As we speak, there is substantial controversy around the XRP cryptocurrency. Ripple, the fintech company behind the project owns the lion’s share of XRP, which has led to many in the crypto space saying the cryptocurrency is manipulated and not decentralized. Additionally, several vexed investors…",2020-09-14T14:42:35.000Z,"Apart From XRP, Ripple’s CTO David Schwartz Has Also Invested In These Other Cryptocurrencies",https://cryptocontrol.io/r/api/article/5f5f89928aad840017aedc6a?ref=5f5ffe6559e3200017b06c42,"{'_id': '5adc20e7ec0af7be3539d369', 'name': 'ZyCrypto', 'url': 'https://zycrypto.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/5adc20e7ec0af7be3539d369.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5f89928aad840017aedc6a-1600096658183.jpg,zycrypto.com,https://zycrypto.com/wp-content/uploads/2020/09/Apart-From-XRP-Ripples-CTO-David-Schwartz-Has-Also-Invested-In-These-Other-Cryptocurrencies.jpg
5f5f30859c9d37001729c99a,74077.58411996288,0.13148107398400338,Government,530,[],"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5e3844aa16c3760019f74eb4', 'name': 'Constant', 'slug': 'constant', 'tradingSymbol': 'CONST'}, {'_id': '5cd36d8270d74700100891ad', 'name': 'NEXT', 'slug': 'next', 'tradingSymbol': 'NET'}]",Cryptofully.com is offering Nigerian expats and investors from around the world to transfer money to Nigeria in a simple two-step process through Bitcoin.,2020-09-14T08:42:57.000Z,Transfer Money in Nigeria Instantly with Cryptocurrencies using Cryptofully.com,https://cryptocontrol.io/r/api/article/5f5f30859c9d37001729c99a?ref=5f5ffe6559e3200017b06c42,"{'_id': '5b4b5794c831fd000f6b5152', 'name': 'CoinSpeaker', 'url': 'https://www.coinspeaker.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b4b5794c831fd000f6b5152.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5f30859c9d37001729c99a-1600073861644.jpg,coinspeaker.com,https://www.coinspeaker.com/wp-content/uploads/2020/09/Cryptofully.jpg
