_id,hotness,activityHotness,primaryCategory,words,similarArticles,coins,description,publishedAt,title,url,source,thumbnail,sourceDomain,originalImageUrl
5f5fd37ec24f7f0017426de8,74082.27192938064,3.150077528791249,Mining,211,"[{'_id': '5f5f61b46654fc001af39294', 'title': 'Tether to Move $1 Billion Worth of USDT From TRON to Ethereum', 'publishedAt': '2020-09-14T12:25:03.000Z', 'sourceDomain': 'coinfomania.com', 'url': 'https://cryptocontrol.io/r/api/article/5f5f61b46654fc001af39294?ref=5f5ffe6559e3200017b06c42', 'thumbnail': 'https://cloudfront.cryptocontrol.io/thumbnails/5f5f61b46654fc001af39294-1600086452959.jpg'}, {'_id': '5f5f5ffd6654fc001af39233', 'title': 'Tether to move one billion USDTs on TRON to Ethereum', 'publishedAt': '2020-09-14T12:18:46.000Z', 'sourceDomain': 'cryptopolitan.com', 'url': 'https://cryptocontrol.io/r/api/article/5f5f5ffd6654fc001af39233?ref=5f5ffe6559e3200017b06c42', 'thumbnail': 'https://cloudfront.cryptocontrol.io/thumbnails/5f5f5ffd6654fc001af39233-1600086013655.jpg'}]","[{'_id': '5a9b3705a8134644d04a5d85', 'name': 'Credits', 'slug': 'credits', 'tradingSymbol': 'CS'}, {'_id': '59d21e9b83a0523906a45df4', 'name': 'TRON', 'slug': 'tron', 'tradingSymbol': 'TRX'}, {'_id': '5e3844a916c3760019f74d25', 'name': 'Swap', 'slug': 'swap', 'tradingSymbol': 'XWP'}, {'_id': '59d21e9b83a0523906a45dbe', 'name': 'Tether', 'slug': 'tether', 'tradingSymbol': 'USDT'}, {'_id': '59cb59f9b0836b0a63aebc7c', 'name': 'Ethereum', 'tradingSymbol': 'ETH', 'slug': 'ethereum'}]","Tether is prepared to swap another $1 billion USDT from Tron to the Ethereum network. In an official announcement made on Twitter, the network revealed: “Tomorrow, Tether will coordinate with a 3rd party to perform two chain swaps (conversion from Tron to ERC20 protocol) for 1B USDt. [Tether’s]…",2020-09-14T18:43:52.000Z,Tether Plans to Swap Another $1 Billion USDT from Tron To the Ethereum Network,https://cryptocontrol.io/r/api/article/5f5fd37ec24f7f0017426de8?ref=5f5ffe6559e3200017b06c42,"{'_id': '5bacc03a0c38a7001908f88f', 'name': 'Kryptomoney', 'url': 'http://kryptomoney.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5bacc03a0c38a7001908f88f.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5fd37ec24f7f0017426de8-1600115582864.png,kryptomoney.com,https://kryptomoney.com/wp-content/uploads/2020/02/Tether.png
5f604a198d1375001b71de2a,74080.6810197774,0.1254642218373581,Mining,591,[],"[{'_id': '59d21e9b83a0523906a45de5', 'name': 'Status', 'slug': 'status', 'tradingSymbol': 'SNT'}, {'_id': '5b7b560c0c38a70019140895', 'name': 'TWIST', 'slug': 'twist', 'tradingSymbol': 'twist'}, {'_id': '5b7ca78b0c38a700190ebdff', 'name': 'Own', 'slug': 'own', 'tradingSymbol': 'CHX'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","A new twist in the power struggle at Bitmain: Co-founder Jihan Wu has regained the legal representative status of the bitcoin mining giant.
",2020-09-15T03:20:00.000Z,Jihan Wu Regains Upper Hand in Bitmain Co-Founder Fight CoinDesk -,https://cryptocontrol.io/r/api/article/5f604a198d1375001b71de2a?ref=5f5ffe6559e3200017b06c42,"{'_id': '59ce11393a44cf289a9a71f5', 'name': 'CoinDesk', 'url': 'http://coindesk.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/59ce11393a44cf289a9a71f5.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f604a198d1375001b71de2a-1600145945785.jpg,coindesk.com,https://static.coindesk.com/wp-content/uploads/2018/08/bitmain-jihan-e1553481147695.jpg
5f5f829f8aad840017ae9a24,74079.86526390546,1.6322083499169113,Mining,511,"[{'_id': '5f5e77cab547d1001704485d', 'title': 'Bitcoin hardware devices need to improve to handle complex transactions', 'publishedAt': '2020-09-13T19:00:00.000Z', 'sourceDomain': 'cointelegraph.com', 'url': 'https://cryptocontrol.io/r/api/article/5f5e77cab547d1001704485d?ref=5f5ffe6559e3200017b06c42', 'thumbnail': 'https://cloudfront.cryptocontrol.io/thumbnails/5f5e77cab547d1001704485d-1600026570141.jpg'}]","[{'_id': '5e3844aa16c3760019f74f7b', 'name': 'TOP', 'slug': 'top', 'tradingSymbol': 'TOP'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","For all the potential it has shown, Bitcoin still has quite a long way to go before it gets accepted as a global digital currency. Among [...]
",2020-09-14T13:23:54.000Z,Bitcoin Hardware Devices Struggle with Complex Transactions: Casa’s CTO,https://cryptocontrol.io/r/api/article/5f5f829f8aad840017ae9a24?ref=5f5ffe6559e3200017b06c42,"{'_id': '5ccabcb670d7470010854415', 'name': 'InsideBitcoins', 'url': 'https://insidebitcoins.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5ccabcb670d7470010854415.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5f829f8aad840017ae9a24-1600094879862.jpg,insidebitcoins.com,https://cdn.insidebitcoins.com/wp-content/uploads/2020/05/Trezor1.jpg
5f5ff74777fd0b0017aff6c0,74079.72305509588,0.12231435513142097,Mining,380,[],"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]",Peer-to-peer Bitcoin exchange Paxful has sent notice to its customers that it will no longer offer its services in Venezuela.,2020-09-14T21:36:16.000Z,Paxful Ceases Operations in Venezuela Apparently Due to US Sanctions,https://cryptocontrol.io/r/api/article/5f5ff74777fd0b0017aff6c0?ref=5f5ffe6559e3200017b06c42,"{'_id': '5b4b5a26c831fd000f6cff77', 'name': 'Finance Magnates', 'url': 'https://www.financemagnates.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b4b5a26c831fd000f6cff77.jpg'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5ff74777fd0b0017aff6c0-1600124743183.jpg,financemagnates.com,https://www.financemagnates.com/wp-content/uploads/2017/12/Venezuela.jpg
5f5fa1f22c35530017d8cfc0,74078.75526759402,0.1336472236621213,Mining,606,[],"[{'_id': '5a7b931102ac032bc99781f1', 'name': 'DATA', 'slug': 'data', 'tradingSymbol': 'DTA'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","China’s Central Bank Digital Currency (CBDC) is stepping forward in line with its fiat currency laws to dominate the pre-existing cash in circulation (MO) via…
",2020-09-14T15:43:47.000Z,China’s CBDC is Ready to be Accepted Legally Everywhere in the Country,https://cryptocontrol.io/r/api/article/5f5fa1f22c35530017d8cfc0?ref=5f5ffe6559e3200017b06c42,"{'_id': '5d289373f9eb99001a06e0f3', 'name': 'Koinpost', 'url': 'https://koinpost.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5d289373f9eb99001a06e0f3.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5fa1f22c35530017d8cfc0-1600102901966.png,koinpost.com,https://koinpost.com/wp-content/uploads/2020/09/CBDC.png
5f5f7601b47a3f00187fc4c1,74078.12662162924,0.1254642218373581,Mining,631,[],"[{'_id': '59d21e9b83a0523906a45f08', 'name': 'CHIPS', 'slug': 'chips', 'tradingSymbol': 'chips'}, {'_id': '5b6a328530a21d000f00ae48', 'name': 'Giant', 'slug': 'giant-coin', 'tradingSymbol': 'GIC'}, {'_id': '5cd36d8270d74700100891ad', 'name': 'NEXT', 'slug': 'next', 'tradingSymbol': 'NET'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}]","Bitmain's decision to use 5nm chips in its new mining rigs met with some backlash from block reward miners and industry skepticism. [...]
",2020-09-14T12:00:25.000Z,Bitmain new hardware has some miners concerned,https://cryptocontrol.io/r/api/article/5f5f7601b47a3f00187fc4c1?ref=5f5ffe6559e3200017b06c42,"{'_id': '5b4b5666c831fd000f6a9178', 'name': 'CoinGeek', 'url': 'https://coingeek.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b4b5666c831fd000f6a9178.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5f7601b47a3f00187fc4c1-1600091649461.jpg,coingeek.com,https://coingeek.com/wp-content/uploads/2020/09/bitmain-new-hardware-has-some-miners-concerned.jpg
5f5f41c4b417b300172329c2,74077.70003881898,0.1908258560176891,Mining,241,[],"[{'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '59cb59f9b0836b0a63aebc7c', 'name': 'Ethereum', 'tradingSymbol': 'ETH', 'slug': 'ethereum'}]",Revenues for Bitcoin miners jumped by 23.19% in August compared to the previous month.,2020-09-14T09:03:19.000Z,Bitcoin Miners Revenue Increases to $368M in August,https://cryptocontrol.io/r/api/article/5f5f41c4b417b300172329c2?ref=5f5ffe6559e3200017b06c42,"{'_id': '5b6b761b3bda0e0010d82323', 'name': 'Insider.pro EN', 'url': 'https://en.insider.pro', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b6b761b3bda0e0010d82323.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5f41c4b417b300172329c2-1600078276880.jpg,ihodl.com,https://ihodl.com/media/articles/e/ea/165ac0eae__600x315__q85_0054722873.jpg
5f5e8f6f1213790019aac682,74075.62519290674,0.1385262400790645,Mining,510,[],"[{'_id': '5b3425042b8c16000fb017fa', 'name': 'FLIP', 'slug': 'flip', 'tradingSymbol': 'FLP'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5e3844aa16c3760019f74f7b', 'name': 'TOP', 'slug': 'top', 'tradingSymbol': 'TOP'}, {'_id': '5a7b931102ac032bc99781f1', 'name': 'DATA', 'slug': 'data', 'tradingSymbol': 'DTA'}, {'_id': '5e3844aa16c3760019f74eb4', 'name': 'Constant', 'slug': 'constant', 'tradingSymbol': 'CONST'}, {'_id': '5b4be006c831fd000fc41c2d', 'name': 'Record', 'slug': 'record', 'tradingSymbol': 'rcd'}]","Amongst the many criticisms that Bitcoin has faced over the years, energy consumption and environmental impact have been two of the most prominent. Those who continue [...]
",2020-09-13T20:55:12.000Z,Bitcoin’s Energy Consumption Rises as Mining Ramps Up Worldwide,https://cryptocontrol.io/r/api/article/5f5e8f6f1213790019aac682?ref=5f5ffe6559e3200017b06c42,"{'_id': '5ccabcb670d7470010854415', 'name': 'InsideBitcoins', 'url': 'https://insidebitcoins.com/', 'favicon': 'https://assets.cryptocontrol.io/favicons/5ccabcb670d7470010854415.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5e8f6f1213790019aac682-1600032623172.jpg,insidebitcoins.com,https://cdn.insidebitcoins.com/wp-content/uploads/2018/02/power-plant.jpg
5f5e51a9b547d1001702e708,74074.44746416295,0.13001045924503382,Mining,1387,[],"[{'_id': '5f2350fda4a36200194a4091', 'name': 'Meta', 'slug': 'meta', 'tradingSymbol': 'MTA'}, {'_id': '5b4be006c831fd000fc41c2d', 'name': 'Record', 'slug': 'record', 'tradingSymbol': 'rcd'}, {'_id': '59cb59f9b0836b0a63aebc7c', 'name': 'Ethereum', 'tradingSymbol': 'ETH', 'slug': 'ethereum'}]","I guess the first question is, Why? Why should an internet community become a DAO? ",2020-09-13T13:54:17.000Z,Turn an Internet Community into a DAO in 3 Steps,https://cryptocontrol.io/r/api/article/5f5e51a9b547d1001702e708?ref=5f5ffe6559e3200017b06c42,"{'_id': '5b4b575cc831fd000f6b2af3', 'name': 'Hacker Noon', 'url': 'https://hackernoon.com/feed', 'favicon': 'https://assets.cryptocontrol.io/favicons/5b4b575cc831fd000f6b2af3.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5e51a9b547d1001702e708-1600016809955.jpeg,hackernoon.com,https://firebasestorage.googleapis.com/v0/b/hackernoon-app.appspot.com/o/images%2Fj0VtDypzqdQAzD1HIwwLcPPudCh1-eq213w5j.jpeg?alt=media&token=3ed16140-0d7f-488a-80e1-1e5f88cecf26
5f5e12f6036a4f001dd8bb68,74074.16088674821,0.1343589704390077,Mining,586,[],"[{'_id': '59d21e9b83a0523906a45e6e', 'name': 'Shift', 'slug': 'shift', 'tradingSymbol': 'SHIFT'}, {'_id': '59cb59e81c073f09e76f614b', 'name': 'Bitcoin', 'slug': 'bitcoin', 'tradingSymbol': 'BTC'}, {'_id': '5b7ca78b0c38a700190ebdff', 'name': 'Own', 'slug': 'own', 'tradingSymbol': 'CHX'}]","China is home to the biggest crypto mining industry in the world, despite many other countries implementing strategies to attract more mining firms. The US and Canada have tried since 2018 to challenge China’s global dominance in crypto mining for five consecutive years. Data from Cambridge…",2020-09-13T12:09:33.000Z,How Grayscale is leading the Crypto Mining Dominance Shift from China to North America,https://cryptocontrol.io/r/api/article/5f5e12f6036a4f001dd8bb68?ref=5f5ffe6559e3200017b06c42,"{'_id': '5adc20e7ec0af7be3539d369', 'name': 'ZyCrypto', 'url': 'https://zycrypto.com', 'favicon': 'https://assets.cryptocontrol.io/favicons/5adc20e7ec0af7be3539d369.png'}",https://cloudfront.cryptocontrol.io/thumbnails/5f5e12f6036a4f001dd8bb68-1600000758983.jpg,zycrypto.com,https://zycrypto.com/wp-content/uploads/2020/09/How-Grayscale-is-leading-the-Crypto-Mining-Dominance-Shift-from-China-to-North-America.jpg
